material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes,r_est,loss_est_dB,sq_dB_pred,r_estimated,T_total
mp-9197,Li3AsO4,4.1268,0.0,-2.2690334671875,3.212282625769304,mm2,Pmn2_1,Orthorhombic,1.136009712502494,1.668201559564471,5.753768539999999,2.782896443333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.13 eV — transparent at 775nm | △ n=1.67 — weak confinement | ✓ Piezo=1.14 C/m² — strong χ⁽²⁾ proxy,0.3389,0.2184,1.312,0.3389,0.5295
mp-29703,BaSi7N10,3.9124,0.0,-1.3420455675000025,3.6849124980115207,m,Pc,Monoclinic,0.422080669373572,2.085003243802433,12.611784956666668,4.347238526666667,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.91 eV — transparent at 775nm | ✓ n=2.09 — ideal waveguide confinement | △ Piezo=0.42 C/m² — moderate,0.1126,0.1118,0.53,0.1126,0.57
mp-1539101,TeSeO4,3.3937000000000004,2.8319166666790352e-05,-1.348482418168402,4.81983367356331,mm2,Ima2,Orthorhombic,1.750741725386995,2.1782060217717887,42.66276252170838,4.7445814732828815,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.39 eV — transparent at 775nm | ✓ n=2.18 — ideal waveguide confinement | ✓ Piezo=1.75 C/m² — strong χ⁽²⁾ proxy,0.457,0.0981,1.836,0.457,0.5754
mp-6137,Mg4P6SN12,4.831800000000001,0.0,-1.0484742563198757,2.7624356618344192,-43m,I-43m,Cubic,0.2499,1.9751184521440737,7.753998356666667,3.901092900000002,10,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 4.83 eV — transparent at 775nm | ✓ n=1.98 — ideal waveguide confinement | △ Piezo=0.25 C/m² — moderate,0.0685,0.1316,0.324,0.0685,0.5623
mp-777422,DyHO2,4.728,0.0079306553124984,-2.9752240794791653,7.051926211333882,mm2,Pmn2_1,Orthorhombic,1.124530517949602,1.9103274684374576,13.792061679999998,3.649351036666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.73 eV — transparent at 775nm | ✓ n=1.91 — ideal waveguide confinement | ✓ Piezo=1.12 C/m² — strong χ⁽²⁾ proxy,0.3135,0.1454,1.304,0.3135,0.5569
mp-555321,BaNiF4,4.1693,0.0,-3.3830551158333377,5.170532523273397,mm2,Cmc2_1,Orthorhombic,1.69027,1.5807214386686437,24.571840266666666,2.4986802666666663,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.17 eV — transparent at 775nm | △ n=1.58 — weak confinement | ✓ Piezo=1.69 C/m² — strong χ⁽²⁾ proxy,0.518,0.2567,1.757,0.518,0.5157
mp-1540000,BaGaH5,3.6254,0.0,-0.3637303412500036,3.5372264943850054,mm2,Pmn2_1,Orthorhombic,0.244182463577384,1.983309720698206,9.773950379816707,3.933517448215996,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.63 eV — transparent at 775nm | ✓ n=1.98 — ideal waveguide confinement | △ Piezo=0.24 C/m² — moderate,0.0668,0.13,0.317,0.0668,0.5629
mp-559053,NaY(SeO3)2,4.1636,0.0,-2.1790304758566803,4.156206558652358,mm2,Pna2_1,Orthorhombic,0.6062476211087341,1.8308373029846208,10.882530530000002,3.35196523,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.16 eV — transparent at 775nm | ✓ n=1.83 — ideal waveguide confinement | △ Piezo=0.61 C/m² — moderate,0.1726,0.1652,0.759,0.1726,0.5494
mp-18938,Tl2MoO4,3.4578,0.0,-1.659020907380954,6.946961251525342,2,C2,Monoclinic,0.594203492636838,2.029725237562957,21.306673606666678,4.119784540000001,10,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.46 eV — transparent at 775nm | ✓ n=2.03 — ideal waveguide confinement | △ Piezo=0.59 C/m² — moderate,0.1607,0.1212,0.735,0.1607,0.5663
mp-18168,TlZnPO4,3.7589,0.0,-2.2251071018537405,5.766462241917605,2,P2_1,Monoclinic,0.426377750474857,1.8258525752827544,13.90225365,3.3337376266666667,10,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.76 eV — transparent at 775nm | ✓ n=1.83 — ideal waveguide confinement | △ Piezo=0.43 C/m² — moderate,0.1216,0.1666,0.548,0.1216,0.5488
mp-14708,Tm2Ge2O7,3.7188,0.0,-3.0852458706818195,7.123839375855494,422,P4_12_12,Tetragonal,0.105239999999999,1.9291723130226943,11.65428028,3.7217058133333336,10,✓ Noncentro (422) — χ⁽²⁾ allowed | ✓ Gap 3.72 eV — transparent at 775nm | ✓ n=1.93 — ideal waveguide confinement | △ Piezo=0.11 C/m² — moderate,0.0292,0.1412,0.14,0.0292,0.5585
mp-19219,Li3VO4,4.0337,0.0,-2.502745246250001,2.6975068595904634,mm2,Pmn2_1,Orthorhombic,1.458806307156642,1.7817356528583768,6.679845693333334,3.1745819366666663,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.03 eV — transparent at 775nm | △ n=1.78 — weak confinement | ✓ Piezo=1.46 C/m² — strong χ⁽²⁾ proxy,0.4211,0.1792,1.61,0.4211,0.5441
mp-1182061,BaNaH6Ir,3.2231,0.0,-0.5090041409865896,4.932893506270278,-43m,F-43m,Cubic,0.67051,1.9164374578889865,10.2873981,3.6727325300000007,10,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 3.22 eV — transparent at 775nm | ✓ n=1.92 — ideal waveguide confinement | △ Piezo=0.67 C/m² — moderate,0.1866,0.144,0.828,0.1866,0.5575
mp-16136,Sr3TaGa3(SiO7)2,3.8538,0.0,-3.0989884499927536,4.929140137619779,32,P321,Trigonal,0.5358307899219921,1.84959531249406,14.890758876676912,3.42100282,10,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.85 eV — transparent at 775nm | ✓ n=1.85 — ideal waveguide confinement | △ Piezo=0.54 C/m² — moderate,0.1518,0.1602,0.677,0.1518,0.5513
mp-760484,TmBO3,4.5062,0.0300250476000023,-3.488919676833335,6.500362502923151,mm2,Ama2,Orthorhombic,1.969403157126544,1.840210636494276,12.413369126666668,3.3863751866666667,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.51 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | ✓ Piezo=1.97 C/m² — strong χ⁽²⁾ proxy,0.5593,0.1627,2.01,0.5593,0.5503
mp-9077,Nd2Be2SiO7,5.0227,0.0,-3.5237678224999995,5.34808807820017,-42m,P-42_1m,Tetragonal,0.469744999999999,1.9227758259003225,11.330766386666667,3.6970668766666654,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 5.02 eV — transparent at 775nm | ✓ n=1.92 — ideal waveguide confinement | △ Piezo=0.47 C/m² — moderate,0.1305,0.1426,0.596,0.1305,0.558
mp-550751,BaBeSiO4,4.6114,0.0,-3.3246150149999987,3.982585134568482,m,Cm,Monoclinic,1.711731769875175,1.7136056946295044,10.331095636666667,2.9364444766666664,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.61 eV — transparent at 775nm | △ n=1.71 — weak confinement | ✓ Piezo=1.71 C/m² — strong χ⁽²⁾ proxy,0.5038,0.2015,1.806,0.5038,0.5358
mp-12885,BaAl2Sb2O7,3.4131,0.0,-2.768880493749999,4.224100808217927,32,R32,Trigonal,0.26997965110154,1.8405899045324208,8.631339299997805,3.387771196666668,10,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.41 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | △ Piezo=0.27 C/m² — moderate,0.0767,0.1626,0.354,0.0767,0.5503
mp-768176,TmTaO4,3.5398999999999994,0.085393728333333,-3.663232986222223,8.580557542115054,mm2,Cmc2_1,Orthorhombic,1.73994,2.2063875520859884,20.32238794,4.86814603,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.54 eV — transparent at 775nm | ✓ n=2.21 — ideal waveguide confinement | ✓ Piezo=1.74 C/m² — strong χ⁽²⁾ proxy,0.4513,0.0944,1.824,0.4513,0.5769
mp-4906,Te2SO7,3.2922,0.0,-1.642124450583332,4.561568450917873,mm2,Pmn2_1,Orthorhombic,0.8356897286672841,1.9858150996505188,17.83701951666667,3.94346161,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.29 eV — transparent at 775nm | ✓ n=1.99 — ideal waveguide confinement | △ Piezo=0.84 C/m² — moderate,0.2285,0.1295,1.005,0.2285,0.5631
mp-27888,Zr3GeO8,3.9016,0.0138335641666653,-3.3855436679166657,5.967645518138918,-42m,I-42m,Tetragonal,2.518875,2.304401212173494,25.41991303333334,5.310264946666668,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.90 eV — transparent at 775nm | ✓ n=2.30 — ideal waveguide confinement | ✓ Piezo=2.52 C/m² — strong χ⁽²⁾ proxy,0.6393,0.0828,2.363,0.6393,0.5815
mp-28922,Ca2Si5N8,3.344899999999999,0.0,-1.4065820833333331,3.061091500482559,m,Cc,Monoclinic,0.357452878609874,2.080218201695838,11.71775444,4.327307766666667,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.34 eV — transparent at 775nm | ✓ n=2.08 — ideal waveguide confinement | △ Piezo=0.36 C/m² — moderate,0.0955,0.1126,0.453,0.0955,0.5697
mp-568450,SrAlH5,3.5013,0.0,-0.4073913351785713,2.7060868135204807,222,P2_12_12_1,Orthorhombic,0.21644,2.1283349861648504,12.893186556666668,4.529809813333333,10,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.50 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | △ Piezo=0.22 C/m² — moderate,0.0572,0.1052,0.278,0.0572,0.5726
mp-5012,Li2SiO3,5.0766,0.0,-2.882894919444446,2.572720379057695,mm2,Cmc2_1,Orthorhombic,1.229796554028348,1.66329074527977,11.811551493333337,2.766536103333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.08 eV — transparent at 775nm | △ n=1.66 — weak confinement | ✓ Piezo=1.23 C/m² — strong χ⁽²⁾ proxy,0.3674,0.2203,1.398,0.3674,0.5288
mp-4117,Li2Si2O5,5.154,0.0,-3.015912327407407,2.4693450414502505,mm2,Ccc2,Orthorhombic,1.113020462929586,1.5793130690271628,5.132930533333325,2.494229769999996,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.15 eV — transparent at 775nm | △ n=1.58 — weak confinement | ✓ Piezo=1.11 C/m² — strong χ⁽²⁾ proxy,0.3412,0.2574,1.278,0.3412,0.5155
mp-8973,NaSi2N3,4.1827,0.0,-1.2553983302083331,3.183545998173716,mm2,Cmc2_1,Orthorhombic,0.403437968094228,2.0718274413345013,8.632997900000001,4.292468946666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.18 eV — transparent at 775nm | ✓ n=2.07 — ideal waveguide confinement | △ Piezo=0.40 C/m² — moderate,0.108,0.114,0.509,0.108,0.5691
mp-644129,KNiPH2O5,3.3716000000000004,0.0,-2.009573537439285,3.128078586705969,mm2,Pmn2_1,Orthorhombic,1.74084,1.6574574966898346,7.606630656666667,2.747165353333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.37 eV — transparent at 775nm | △ n=1.66 — weak confinement | ✓ Piezo=1.74 C/m² — strong χ⁽²⁾ proxy,0.521,0.2227,1.816,0.521,0.528
mp-568228,RbLaSi(CN2)4,3.8555,0.0,-0.7139393675000008,2.652765528446996,-4,I-4,Tetragonal,1.984726761316289,1.7914608553423774,17.246701292174617,3.2093319962240425,10,✓ Noncentro (-4) — χ⁽²⁾ allowed | ✓ Gap 3.86 eV — transparent at 775nm | △ n=1.79 — weak confinement | ✓ Piezo=1.98 C/m² — strong χ⁽²⁾ proxy,0.5713,0.1763,2.015,0.5713,0.5452
mp-13643,Er2Ge2O7,3.7279,0.0,-3.075071181136364,6.994551917297636,422,P4_12_12,Tetragonal,0.1134149999999999,1.930515820534329,11.684143393333336,3.726891333333334,10,✓ Noncentro (422) — χ⁽²⁾ allowed | ✓ Gap 3.73 eV — transparent at 775nm | ✓ n=1.93 — ideal waveguide confinement | △ Piezo=0.11 C/m² — moderate,0.0314,0.1409,0.15,0.0314,0.5587
mp-760405,ErBO3,4.563000000000001,0.0931726309999998,-3.4740759918333333,6.405482712128042,mm2,Ama2,Orthorhombic,1.761231741395776,1.8449619146927303,13.914421316666669,3.4038844666666663,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.56 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | ✓ Piezo=1.76 C/m² — strong χ⁽²⁾ proxy,0.4996,0.1614,1.858,0.4996,0.5508
mp-768230,SmTaO4,3.4731,0.0576776599999995,-3.6420742695555552,8.025093756157935,mm2,Cmc2_1,Orthorhombic,2.0472991643382272,2.2540868424560165,31.86110095666667,5.080907493333334,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.47 eV — transparent at 775nm | ✓ n=2.25 — ideal waveguide confinement | ✓ Piezo=2.05 C/m² — strong χ⁽²⁾ proxy,0.5254,0.0885,2.053,0.5254,0.5793
mp-759568,LiBiP2O7,3.8456,0.0556686594696929,-2.48972138978355,4.424159075188454,2,C2,Monoclinic,2.364487940616591,1.833821732521094,13.745524970000004,3.362902146666668,10,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.85 eV — transparent at 775nm | ✓ n=1.83 — ideal waveguide confinement | ✓ Piezo=2.36 C/m² — strong χ⁽²⁾ proxy,0.6727,0.1644,2.266,0.6727,0.5497
mp-755256,LiBiB2O5,3.2969,0.0874992186111001,-2.409939881851851,5.2671599134914535,2,C2,Monoclinic,7.736766762922573,2.095587767190866,37.01486562,4.391488089999999,10,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.30 eV — transparent at 775nm | ✓ n=2.10 — ideal waveguide confinement | ✓ Piezo=7.74 C/m² — strong χ⁽²⁾ proxy,2.0591,0.1102,3.579,2.0591,0.5706
mp-6655,Y2Be2SiO7,5.1545000000000005,0.0,-3.561541379999999,4.301755726978685,-42m,P-42_1m,Tetragonal,0.575974999999999,1.9013527184612535,11.64352953,3.61514216,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 5.15 eV — transparent at 775nm | ✓ n=1.90 — ideal waveguide confinement | △ Piezo=0.58 C/m² — moderate,0.1609,0.1475,0.721,0.1609,0.5561
mp-541040,Y2Be2GeO7,4.5479,0.0,-3.2646892929166658,4.695864447817669,-42m,P-42_1m,Tetragonal,0.335864999999999,1.944408950469696,13.451133453333332,3.780726166666666,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.55 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | △ Piezo=0.34 C/m² — moderate,0.0928,0.1379,0.433,0.0928,0.5598
mp-625359,NdHO2,4.1681,0.0,-2.8894026521875,5.892947841295018,2,P2_1,Monoclinic,0.6852091221663641,1.960539425770367,12.810197946666667,3.84371484,10,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.17 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | △ Piezo=0.69 C/m² — moderate,0.1885,0.1345,0.842,0.1885,0.5611
mp-760477,SmBO3,4.4124,0.0608205275000006,-3.427468958833333,5.40607452859806,mm2,Ama2,Orthorhombic,1.432561864178996,1.859634609271402,13.639845810000002,3.4582408800000004,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.41 eV — transparent at 775nm | ✓ n=1.86 — ideal waveguide confinement | ✓ Piezo=1.43 C/m² — strong χ⁽²⁾ proxy,0.4047,0.1576,1.589,0.4047,0.5523
mp-1106183,LiAlS2,4.7954,0.0,-1.5309810739583334,2.056971182763208,mm2,Pna2_1,Orthorhombic,0.971776649801794,2.060976194266526,6.862548636666666,4.247622873333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.80 eV — transparent at 775nm | ✓ n=2.06 — ideal waveguide confinement | △ Piezo=0.97 C/m² — moderate,0.2608,0.1158,1.141,0.2608,0.5684
mp-11773,Nd3GaO6,3.6505,0.0,-3.4508841035000004,6.661618442610851,mm2,Cmc2_1,Orthorhombic,0.425584473048535,2.0675217588536605,16.14124323333333,4.274646223333334,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.65 eV — transparent at 775nm | ✓ n=2.07 — ideal waveguide confinement | △ Piezo=0.43 C/m² — moderate,0.114,0.1147,0.535,0.114,0.5689
mp-752955,WOF4,4.4106,0.0,-2.6825070775,5.451747834693011,4,I4,Tetragonal,2.896530435279421,1.5708245361380544,4.707491293333334,2.4674897233333337,10,✓ Noncentro (4) — χ⁽²⁾ allowed | ✓ Gap 4.41 eV — transparent at 775nm | △ n=1.57 — weak confinement | ✓ Piezo=2.90 C/m² — strong χ⁽²⁾ proxy,0.8904,0.2616,2.421,0.8904,0.514
mp-28477,Sr(ClO3)2,5.2387,0.0,-1.2330844788888886,3.1324118519195623,mm2,Fdd2,Orthorhombic,2.5921700000000003,1.6182418844742172,28.56488759333333,2.618706796666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.24 eV — transparent at 775nm | △ n=1.62 — weak confinement | ✓ Piezo=2.59 C/m² — strong χ⁽²⁾ proxy,0.7851,0.2392,2.317,0.7851,0.522
mp-14416,Sm2Be2GeO7,4.4749,0.0,-3.2594550379166667,5.97225129274504,-42m,P-42_1m,Tetragonal,0.27647,1.9563672985067675,12.683094026666666,3.8273730066666665,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.47 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | △ Piezo=0.28 C/m² — moderate,0.0762,0.1354,0.359,0.0762,0.5608
mp-31110,Sm3GaO6,3.6796,0.0,-3.503155579250001,7.171261502501521,mm2,Cmc2_1,Orthorhombic,0.445206066660761,2.056050279865086,15.638503026665743,4.227342753333299,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.68 eV — transparent at 775nm | ✓ n=2.06 — ideal waveguide confinement | △ Piezo=0.45 C/m² — moderate,0.1196,0.1166,0.559,0.1196,0.5681
mp-21892,Al2PbO4,3.9433,0.0,-2.8937835900000146,5.442065392002385,mm2,Ama2,Orthorhombic,0.93636,1.9122249536425715,18.51290999333333,3.656604273333334,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.94 eV — transparent at 775nm | ✓ n=1.91 — ideal waveguide confinement | △ Piezo=0.94 C/m² — moderate,0.2609,0.145,1.115,0.2609,0.5571
mp-753318,DyBO3,4.5198,0.0600060184999993,-3.4640023881666657,6.097586226722907,mm2,Ama2,Orthorhombic,1.6648885866327512,1.850960259793098,13.970562953333332,3.426053883333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.52 eV — transparent at 775nm | ✓ n=1.85 — ideal waveguide confinement | ✓ Piezo=1.66 C/m² — strong χ⁽²⁾ proxy,0.4715,0.1599,1.783,0.4715,0.5514
mp-20778,Dy2Be2GeO7,4.4691,0.0,-3.286430635277777,6.547064963969532,-42m,P-42_1m,Tetragonal,0.361414999999999,1.9430047975579816,13.842398863333331,3.7752676433333328,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.47 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | △ Piezo=0.36 C/m² — moderate,0.0999,0.1382,0.464,0.0999,0.5597
mp-505702,Pb2CO4,3.4158,0.0,-1.7195033217857147,7.359864983128009,222,P2_12_12_1,Orthorhombic,0.177199999999999,2.054315748207498,20.825581686666663,4.220213193333333,10,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.42 eV — transparent at 775nm | ✓ n=2.05 — ideal waveguide confinement | △ Piezo=0.18 C/m² — moderate,0.0476,0.1169,0.23,0.0476,0.568
mp-14415,Pr2Be2GeO7,4.273899999999999,0.0,-3.222494771527778,5.512772355086879,-42m,P-42_1m,Tetragonal,0.27885,1.965479864223154,12.339958026666666,3.863111096666667,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.27 eV — transparent at 775nm | ✓ n=1.97 — ideal waveguide confinement | △ Piezo=0.28 C/m² — moderate,0.0766,0.1335,0.361,0.0766,0.5615
mp-29927,Pb7(BrF6)2,4.063400000000001,0.0616089955952396,-2.420595578095237,8.231290655587177,-6,P-6,Hexagonal,14.441887303551406,2.0076843468699623,161.99975598974268,4.030796436666667,10,✓ Noncentro (-6) — χ⁽²⁾ allowed | ✓ Gap 4.06 eV — transparent at 775nm | ✓ n=2.01 — ideal waveguide confinement | ✓ Piezo=14.44 C/m² — strong χ⁽²⁾ proxy,3.9269,0.1253,3.61,3.9269,0.5647
mp-1210431,Na2MgGeO4,3.2678000000000003,0.0,-2.373618289094827,3.0862619747507583,m,Pc,Monoclinic,1.266284524715846,1.6536196227266615,5.784390663333333,2.734457856666667,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.27 eV — transparent at 775nm | △ n=1.65 — weak confinement | ✓ Piezo=1.27 C/m² — strong χ⁽²⁾ proxy,0.3794,0.2242,1.43,0.3794,0.5274
mp-23400,In(IO3)3,3.4187000000000003,0.0106942219230763,-1.0392341193589745,5.08223015004007,6,P6_3,Hexagonal,1.000795047976439,1.9408736520787055,7.326017116666667,3.766990533333333,10,✓ Noncentro (6) — χ⁽²⁾ allowed | ✓ Gap 3.42 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | ✓ Piezo=1.00 C/m² — strong χ⁽²⁾ proxy,0.2768,0.1387,1.18,0.2768,0.5595
mp-754117,YHO2,4.837899999999999,0.0332214225000004,-2.9322049378124992,4.3950874074662165,mm2,Pmn2_1,Orthorhombic,1.093992815104377,1.911706420103952,13.378949066666666,3.6546214366666665,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.84 eV — transparent at 775nm | ✓ n=1.91 — ideal waveguide confinement | ✓ Piezo=1.09 C/m² — strong χ⁽²⁾ proxy,0.3048,0.1451,1.274,0.3048,0.557
mp-753056,HoBO3,4.5465,0.0892337639999993,-3.4678201588333315,6.269566799564582,mm2,Ama2,Orthorhombic,1.717010674981376,1.8481746273913977,13.64112471,3.415749453333332,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.55 eV — transparent at 775nm | ✓ n=1.85 — ideal waveguide confinement | ✓ Piezo=1.72 C/m² — strong χ⁽²⁾ proxy,0.4866,0.1606,1.823,0.4866,0.5511
mp-760457,YBO3,4.5981000000000005,0.0850593166666673,-3.437200335833333,4.046782614399465,mm2,Ama2,Orthorhombic,1.7113258773827962,1.852380894056799,13.773217553333334,3.431314976666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.60 eV — transparent at 775nm | ✓ n=1.85 — ideal waveguide confinement | ✓ Piezo=1.71 C/m² — strong χ⁽²⁾ proxy,0.4844,0.1595,1.819,0.4844,0.5515
mp-755543,HoHO2,4.757499999999999,0.0221472500000006,-2.989071960312498,7.118652678060169,mm2,Pmn2_1,Orthorhombic,1.066071821454821,1.904902305456459,13.507257733333333,3.6286527933333335,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.76 eV — transparent at 775nm | ✓ n=1.90 — ideal waveguide confinement | ✓ Piezo=1.07 C/m² — strong χ⁽²⁾ proxy,0.2976,0.1467,1.247,0.2976,0.5564
mp-753821,Pr3GaO6,3.6286,0.0,-3.415209581750001,6.387408230668669,mm2,Cmc2_1,Orthorhombic,0.434314929400314,2.0711421478659227,16.270122246666666,4.2896297966666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.63 eV — transparent at 775nm | ✓ n=2.07 — ideal waveguide confinement | △ Piezo=0.43 C/m² — moderate,0.1163,0.1141,0.546,0.1163,0.5691
mp-755436,Na3VO4,4.0296,0.0,-2.2875955242672417,2.6083260223687423,mm2,Pmn2_1,Orthorhombic,1.190229971235066,1.6264002428685036,5.331258089317971,2.645177750002728,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.03 eV — transparent at 775nm | △ n=1.63 — weak confinement | ✓ Piezo=1.19 C/m² — strong χ⁽²⁾ proxy,0.3596,0.2357,1.357,0.3596,0.5232
mp-12881,Ba3NbGa3(SiO7)2,3.3008,0.0,-3.0256109040217387,4.829371731961282,32,P321,Trigonal,0.7059643816426531,1.8991429382750529,13.61119365665682,3.606743900000001,10,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.30 eV — transparent at 775nm | ✓ n=1.90 — ideal waveguide confinement | △ Piezo=0.71 C/m² — moderate,0.1974,0.148,0.869,0.1974,0.5559
mp-11321,Y3TaO7,3.499,0.0,-3.826173611575757,6.35163133937445,222,C222_1,Orthorhombic,0.330778022916036,2.128460079494082,23.824900806627216,4.530342309999955,10,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.50 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | △ Piezo=0.33 C/m² — moderate,0.0874,0.1051,0.418,0.0874,0.5726
mp-697139,PHN2,4.7372,0.0,-0.5248673254315488,2.5878313311245087,222,P2_12_12_1,Orthorhombic,0.52974,1.93397009714904,6.836806903333333,3.7402403366666666,10,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 4.74 eV — transparent at 775nm | ✓ n=1.93 — ideal waveguide confinement | △ Piezo=0.53 C/m² — moderate,0.1468,0.1402,0.666,0.1468,0.5589
mp-26173,LiBi3(PO5)2,3.3957,0.0127057561458361,-2.3050994289136915,6.256376564355491,1,P1,Triclinic,1.5168004832160409,2.0428405852309344,27.757558416666672,4.173197656666667,10,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.40 eV — transparent at 775nm | ✓ n=2.04 — ideal waveguide confinement | ✓ Piezo=1.52 C/m² — strong χ⁽²⁾ proxy,0.4089,0.1189,1.655,0.4089,0.5672
mp-546757,Sn3PO4F3,3.805,0.0,-2.4119081531493505,4.185148034479512,3,R3,Trigonal,0.9339036758681272,1.8623013343709984,18.71546601333171,3.4681662600000003,10,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 3.80 eV — transparent at 775nm | ✓ n=1.86 — ideal waveguide confinement | △ Piezo=0.93 C/m² — moderate,0.2637,0.157,1.115,0.2637,0.5525
mp-604884,BN,4.422000000000001,0.0,-1.4129789931250016,2.246711416437543,-6m2,P-6m2,Hexagonal,0.569694754375889,1.9618545180517344,5.092234733341016,3.8488731500000015,10,✓ Noncentro (-6m2) — χ⁽²⁾ allowed | ✓ Gap 4.42 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | △ Piezo=0.57 C/m² — moderate,0.1567,0.1343,0.711,0.1567,0.5612
mp-775837,Sc2O3,4.1645,0.0817799807499994,-3.88695266,3.6173173565581114,mm2,Pna2_1,Orthorhombic,1.302727864252546,2.12712678434236,20.93774866,4.524668356666667,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.16 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | ✓ Piezo=1.30 C/m² — strong χ⁽²⁾ proxy,0.3441,0.1053,1.456,0.3441,0.5726
