material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,nelements,nsites,elements,is_noncentro,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes,photonic_binary,r_est,loss_est_dB,sq_dB_pred,r_estimated,T_total,final_composite
mp-13150,BN,4.3887,5.280250000083697e-05,-1.4129261906250008,2.253268042643964,3m,R3m,Trigonal,2,2,"['B', 'N']",True,0.530647330263975,1.927802872875406,4.886520296674047,3.716423916666669,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 4.39 eV — transparent at 775nm | ✓ n=1.93 — ideal waveguide confinement | △ Piezo=0.53 C/m² — moderate,1,0.1472,0.1415,0.667,0.1472,0.5584,0.4077
mp-554722,Y3GaO6,3.6846,0.0050093961500046,-3.54831445175,5.415076319283488,mm2,Cmc2_1,Orthorhombic,3,20,"['Ga', 'O', 'Y']",True,0.519034320826526,2.035948828761,15.093419606672391,4.145087633333286,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.68 eV — transparent at 775nm | ✓ n=2.04 — ideal waveguide confinement | △ Piezo=0.52 C/m² — moderate,1,0.1401,0.1201,0.647,0.1401,0.5667,0.407
mp-39144,SrLiPrTeO6,3.307300000000001,0.0170875094166635,-2.703693509166667,5.932197196388298,m,Cm,Monoclinic,5,10,"['Li', 'O', 'Pr', 'Sr', 'Te']",True,0.495028441860598,2.0124442435340497,17.225651906666666,4.049931833333334,9,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.31 eV — transparent at 775nm | ✓ n=2.01 — ideal waveguide confinement | △ Piezo=0.50 C/m² — moderate,1,0.1344,0.1244,0.621,0.1344,0.5651,0.4062
mp-1700,AlN,3.3036000000000003,0.0207491624999995,-1.658923009375,3.2668131720133866,-43m,F-43m,Cubic,2,2,"['Al', 'N']",True,0.495109999999999,2.1489383146102643,8.588689600000002,4.617935880000004,9,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 3.30 eV — transparent at 775nm | ✓ n=2.15 — ideal waveguide confinement | △ Piezo=0.50 C/m² — moderate,1,0.1301,0.1022,0.612,0.1301,0.5738,0.4059
mp-23963,HIO3,3.2218,0.0163532904999987,-0.8971710532500005,4.335262992494945,222,P2_12_12_1,Orthorhombic,3,20,"['H', 'I', 'O']",True,0.48633,1.9763980950203328,8.755451056666667,3.90614943,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.22 eV — transparent at 775nm | ✓ n=1.98 — ideal waveguide confinement | △ Piezo=0.49 C/m² — moderate,1,0.1333,0.1313,0.613,0.1333,0.5624,0.4059
mp-761842,Hf3SnO8,3.5875000000000004,0.025992440625,-3.51573634125,8.720930527627933,2,P2,Monoclinic,3,12,"['Hf', 'O', 'Sn']",True,0.483191916109376,2.1504064863803465,19.86068050333333,4.624248056666667,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.59 eV — transparent at 775nm | ✓ n=2.15 — ideal waveguide confinement | △ Piezo=0.48 C/m² — moderate,1,0.1269,0.102,0.598,0.1269,0.5739,0.4054
mp-554138,Pr2SbO5F,3.5176,0.0054006430555482,-3.232844459814816,6.871546518894517,2,P2_1,Monoclinic,4,36,"['F', 'O', 'Pr', 'Sb']",True,0.443992620883472,2.09068181861006,21.778153223333334,4.370950466666667,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.52 eV — transparent at 775nm | ✓ n=2.09 — ideal waveguide confinement | △ Piezo=0.44 C/m² — moderate,1,0.1183,0.1109,0.556,0.1183,0.5704,0.404
mp-23736,LiMgH3,4.0494,0.0087941320000002,-0.3585613064166665,1.227173875670741,3m,R3c,Trigonal,3,10,"['H', 'Li', 'Mg']",True,0.416665831773455,1.9833738284381328,10.597480923374194,3.933771743333335,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 4.05 eV — transparent at 775nm | ✓ n=1.98 — ideal waveguide confinement | △ Piezo=0.42 C/m² — moderate,1,0.114,0.1299,0.529,0.114,0.5629,0.4031
mp-15703,BeCN2,3.852800000000001,0.00292111125,-0.5619476006250004,3.327608693538345,-42m,I-42d,Tetragonal,3,8,"['Be', 'C', 'N']",True,0.421820111991606,2.189270651762058,7.14851210000131,4.792905986666667,9,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.85 eV — transparent at 775nm | ✓ n=2.19 — ideal waveguide confinement | △ Piezo=0.42 C/m² — moderate,1,0.1098,0.0966,0.524,0.1098,0.576,0.4029
mp-36053,SiPN3,3.7652,0.0233273513333323,-0.8543783425119031,2.933504681127182,m,Cc,Monoclinic,3,20,"['N', 'P', 'Si']",True,0.402389333321403,2.051411448247279,8.078477423333334,4.208288929999999,9,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.77 eV — transparent at 775nm | ✓ n=2.05 — ideal waveguide confinement | △ Piezo=0.40 C/m² — moderate,1,0.1082,0.1174,0.508,0.1082,0.5678,0.4024
mp-1019378,Al3GaN4,3.349899999999999,0.0173184887499999,-1.4099479918750006,4.025259826437488,-43m,P-43m,Cubic,3,8,"['Al', 'Ga', 'N']",True,0.402189999999999,2.213988995004266,9.044129513333337,4.90174727,9,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 3.35 eV — transparent at 775nm | ✓ n=2.21 — ideal waveguide confinement | △ Piezo=0.40 C/m² — moderate,1,0.1041,0.0934,0.499,0.1041,0.5773,0.4021
mp-555976,Na2TiSiO5,3.2209000000000003,0.0026976150000006,-2.9929976990102176,3.1496125805319477,mm2,Pmc2_1,Orthorhombic,4,36,"['Na', 'O', 'Si', 'Ti']",True,0.363801285731647,1.8059602404261288,9.54345958,3.2614923900000004,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.22 eV — transparent at 775nm | ✓ n=1.81 — ideal waveguide confinement | △ Piezo=0.36 C/m² — moderate,1,0.1043,0.1721,0.472,0.1043,0.5468,0.4012
mp-10080,PrGeBO5,4.0149,0.0056120415625002,-2.9571947001041674,5.316942630929683,3,P3_1,Trigonal,4,24,"['B', 'Ge', 'O', 'Pr']",True,0.361655253113261,1.9110379622951847,11.590560096656132,3.652066093333334,9,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 4.01 eV — transparent at 775nm | ✓ n=1.91 — ideal waveguide confinement | △ Piezo=0.36 C/m² — moderate,1,0.1008,0.1453,0.466,0.1008,0.557,0.401
mp-14420,Er2Be2GeO7,4.4309,0.0041414397222165,-3.291785429583333,6.783252118333994,-42m,P-42_1m,Tetragonal,4,24,"['Be', 'Er', 'Ge', 'O']",True,0.349745,1.9367238075333988,14.260097436666664,3.7508991066666657,9,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.43 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | △ Piezo=0.35 C/m² — moderate,1,0.0968,0.1396,0.45,0.0968,0.5592,0.4005
mp-19957,LaGeBO5,4.030800000000001,0.0055845210416656,-3.0038773213541674,5.033160867060145,3,P3_1,Trigonal,4,24,"['B', 'Ge', 'La', 'O']",True,0.344841239913335,1.9194415932765445,12.770857390045895,3.684256029999999,9,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 4.03 eV — transparent at 775nm | ✓ n=1.92 — ideal waveguide confinement | △ Piezo=0.34 C/m² — moderate,1,0.0959,0.1434,0.445,0.0959,0.5577,0.4003
mp-13032,MgS,3.3692,0.0343442349999998,-1.6276401412499992,2.058127169571708,-43m,F-43m,Cubic,2,2,"['Mg', 'S']",True,0.335406666666666,2.0097677353365992,6.685186323333331,4.039166350000002,9,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 3.37 eV — transparent at 775nm | ✓ n=2.01 — ideal waveguide confinement | △ Piezo=0.34 C/m² — moderate,1,0.0912,0.1249,0.43,0.0912,0.5649,0.3998
mp-769931,Tm3TaO7,3.3792,0.0106392488636419,-3.893190278848485,9.464720160532329,222,C222_1,Orthorhombic,3,22,"['O', 'Ta', 'Tm']",True,0.332999999999999,2.131031521744028,29.55323297,4.541295346666666,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.38 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | △ Piezo=0.33 C/m² — moderate,1,0.0879,0.1048,0.421,0.0879,0.5728,0.3995
mp-16934,BaLaAlO4,4.434200000000001,0.0102004091071448,-3.5169982153571437,5.689957763258349,222,P2_12_12_1,Orthorhombic,4,28,"['Al', 'Ba', 'La', 'O']",True,0.28688,2.028983361193482,23.124749963333333,4.11677348,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 4.43 eV — transparent at 775nm | ✓ n=2.03 — ideal waveguide confinement | △ Piezo=0.29 C/m² — moderate,1,0.0776,0.1214,0.369,0.0776,0.5662,0.3978
mp-755898,Er3TaO7,3.4113,0.0053350600000001,-3.88102149021212,9.283825128397597,222,C222_1,Orthorhombic,3,22,"['Er', 'O', 'Ta']",True,0.272069999999999,2.134886815891341,32.11032431,4.5577417166666665,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.41 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | △ Piezo=0.27 C/m² — moderate,1,0.0717,0.1042,0.346,0.0717,0.573,0.397
mp-28932,Sn4OF6,3.2029,0.0028991109090883,-2.4030585461363656,4.771547655086586,222,P2_12_12_1,Orthorhombic,3,44,"['F', 'O', 'Sn']",True,0.25664,1.8451706352891413,13.29055536,3.4046546733333334,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.20 eV — transparent at 775nm | ✓ n=1.85 — ideal waveguide confinement | △ Piezo=0.26 C/m² — moderate,1,0.0728,0.1614,0.337,0.0728,0.5508,0.3967
mp-17008,CaTeO3,3.299300000000001,0.0157517884666686,-2.3953194894666656,4.191933765069618,2,P2_1,Monoclinic,3,30,"['Ca', 'O', 'Te']",True,0.22833825062051,1.837552229643192,10.17090484333333,3.376598196666666,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.30 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | △ Piezo=0.23 C/m² — moderate,1,0.0649,0.1634,0.301,0.0649,0.55,0.3955
mp-11654,BAsO4,3.8757,0.0468405327777778,-2.083604793333333,4.019623406431287,32,P3_121,Trigonal,3,18,"['As', 'B', 'O']",True,0.211808919059523,1.8207177989280303,7.152167093345798,3.315013303333332,9,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.88 eV — transparent at 775nm | ✓ n=1.82 — ideal waveguide confinement | △ Piezo=0.21 C/m² — moderate,1,0.0605,0.168,0.28,0.0605,0.5483,0.3948
mp-772968,LiTlPHO3,3.9939,0.007672910638889,-1.958424706794219,4.722491285060773,2,C2,Monoclinic,5,14,"['H', 'Li', 'O', 'P', 'Tl']",True,0.182090712185342,1.8242846534098416,12.593610926666663,3.328014496666667,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.99 eV — transparent at 775nm | ✓ n=1.82 — ideal waveguide confinement | △ Piezo=0.18 C/m² — moderate,1,0.0519,0.167,0.242,0.0519,0.5487,0.3935
mp-26511,LiNi4(PO4)3,3.6545,0.0272513473749969,-2.1728588171130965,4.353336443717663,-42m,I-42d,Tetragonal,4,40,"['Li', 'Ni', 'O', 'P']",True,0.14364,1.8408615682156368,8.70784025,3.388771313333334,9,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.65 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | △ Piezo=0.14 C/m² — moderate,1,0.0408,0.1625,0.191,0.0408,0.5504,0.3918
mp-2245,Si3N4,4.658,0.0035396235714291,-1.317403839285715,3.1863581707089885,3m,P31c,Trigonal,2,28,"['N', 'Si']",True,0.143370972654857,2.0692684456106702,8.151321686666849,4.2818719,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 4.66 eV — transparent at 775nm | ✓ n=2.07 — ideal waveguide confinement | △ Piezo=0.14 C/m² — moderate,1,0.0384,0.1144,0.187,0.0384,0.569,0.3917
mp-568116,Lu2(CN2)3,3.7145,0.0451846004545437,-0.9862497389393948,4.634417286620187,32,R32,Trigonal,3,11,"['C', 'Lu', 'N']",True,0.137166888097662,1.936473542292794,8.9679076099977,3.749929780000001,9,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.71 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | △ Piezo=0.14 C/m² — moderate,1,0.038,0.1396,0.181,0.038,0.5592,0.3915
mp-540634,TaTl(GeO3)3,3.6673,0.0087657641964185,-2.3362584600476333,5.661210133998739,-6m2,P-6c2,Hexagonal,4,28,"['Ge', 'O', 'Ta', 'Tl']",True,0.135463979044915,1.8937842564558405,14.390045513309971,3.58641881,9,✓ Noncentro (-6m2) — χ⁽²⁾ allowed | ✓ Gap 3.67 eV — transparent at 775nm | ✓ n=1.89 — ideal waveguide confinement | △ Piezo=0.14 C/m² — moderate,1,0.0379,0.1493,0.18,0.0379,0.5554,0.3915
mp-541280,BaLaGaO4,3.9478,0.0109229627678439,-3.116898823928572,6.176299995666264,222,P2_12_12_1,Orthorhombic,4,28,"['Ba', 'Ga', 'La', 'O']",True,0.13216,2.0855434399695443,25.62916389,4.34949144,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.95 eV — transparent at 775nm | ✓ n=2.09 — ideal waveguide confinement | △ Piezo=0.13 C/m² — moderate,1,0.0353,0.1118,0.172,0.0353,0.57,0.3912
mp-7583,SiS2,3.2999,0.0195370300000004,-0.7302628552083329,2.284895920380672,-42m,I-42d,Tetragonal,2,6,"['S', 'Si']",True,0.13295,2.248986170107174,7.415675446666666,5.057938793333334,9,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.30 eV — transparent at 775nm | ✓ n=2.25 — ideal waveguide confinement | △ Piezo=0.13 C/m² — moderate,1,0.0342,0.0891,0.17,0.0342,0.579,0.3911
mp-769953,Tb2Ti2O7,3.8992,0.0190298309090906,-3.766530467727273,5.574332820391193,422,P4_12_12,Tetragonal,3,44,"['O', 'Tb', 'Ti']",True,0.126165,2.0822415445860263,13.382484816666668,4.33572985,9,✓ Noncentro (422) — χ⁽²⁾ allowed | ✓ Gap 3.90 eV — transparent at 775nm | ✓ n=2.08 — ideal waveguide confinement | △ Piezo=0.13 C/m² — moderate,1,0.0337,0.1123,0.164,0.0337,0.5698,0.3909
mp-8346,Lu2Ge2O7,3.7065,0.0310176763636347,-3.090631562803031,7.415547104961456,422,P4_12_12,Tetragonal,3,44,"['Ge', 'Lu', 'O']",True,0.10183,1.9240280905780285,11.622113829999998,3.7018840933333337,9,✓ Noncentro (422) — χ⁽²⁾ allowed | ✓ Gap 3.71 eV — transparent at 775nm | ✓ n=1.92 — ideal waveguide confinement | △ Piezo=0.10 C/m² — moderate,1,0.0283,0.1423,0.135,0.0283,0.5581,0.39
mp-998569,InGeCl3,3.268773626179953,0.0193294997500004,-1.186653373333333,2.8443279208442136,3m,R3c,Trigonal,3,10,"['Cl', 'Ge', 'In']",True,0.102771228464001,1.8873430257021817,11.764455813337175,3.5620636966666663,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 3.27 eV — transparent at 775nm | ✓ n=1.89 — ideal waveguide confinement | △ Piezo=0.10 C/m² — moderate,1,0.0288,0.1508,0.137,0.0288,0.5549,0.39
