material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-14175,K3NbO8,2.6109,0.0012902675000026,-1.685816469312499,3.103214616895844,-42m,I-42m,Tetragonal,1.8061299999999991,1.6465160602516653,21.56564908,2.7110151366666657,7,✓ Noncentro (-42m) — χ⁽²⁾ allowed | △ Gap 2.61 eV — marginal TPA risk | △ n=1.65 — weak confinement | ✓ Piezo=1.81 C/m² — strong χ⁽²⁾ proxy,8.0,41.0,33.0,13.5,7.333333333333333,8.0,3.0,87.0,84.0,62.666666666666664,32.44444444444445,87.0,15.9994,92.90638,76.90698,28.183040000000002,16.244853333333335,15.9994,54.8,2750.0,2695.2,349.8325,400.0279166666666,54.8,1.0,16.0,15.0,11.333333333333334,6.222222222222221,16.0,2.0,5.0,3.0,2.75,1.0,2.0,66.0,203.0,137.0,108.41666666666667,56.555555555555564,66.0,0.82,3.44,2.62,2.6316666666666664,1.0777777777777777,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,4.0,4.0,0.3333333333333333,0.611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.666666666666667,1.833333333333333,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,6.0,6.0,0.5,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.1666666666666665,0.8055555555555555,2.0,9.105,73.1066666667,64.00166666669999,25.861666666674996,23.622500000012497,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,84.33333333333333,96.44444444444446,12.0
mp-4690,K3TaO8,3.04,0.0220693991666687,-1.7564790782569446,3.9274249877382665,-42m,I-42m,Tetragonal,1.421769999999999,1.6209014004559317,18.533477923333336,2.6273213500000003,7,✓ Noncentro (-42m) — χ⁽²⁾ allowed | △ Gap 3.04 eV — marginal TPA risk | △ n=1.62 — weak confinement | ✓ Piezo=1.42 C/m² — strong χ⁽²⁾ proxy,8.0,73.0,65.0,16.166666666666668,10.888888888888891,8.0,3.0,87.0,84.0,62.75,32.333333333333336,87.0,15.9994,180.94788,164.94848,35.51983166666667,26.027242222222224,15.9994,54.8,3290.0,3235.2,394.8325,482.5279166666666,54.8,1.0,16.0,15.0,11.333333333333334,6.222222222222221,16.0,2.0,6.0,4.0,2.8333333333333335,1.1111111111111112,2.0,66.0,203.0,137.0,108.91666666666667,57.22222222222223,66.0,0.82,3.44,2.62,2.6233333333333335,1.0888888888888888,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,3.0,3.0,0.25,0.4583333333333333,0.0,0.0,14.0,14.0,1.1666666666666667,2.1388888888888893,0.0,1.0,19.0,18.0,5.833333333333333,2.416666666666667,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,7.0,7.0,0.5833333333333334,1.0694444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.1666666666666665,0.8055555555555555,2.0,9.105,73.1066666667,64.00166666669999,25.856666666675,23.625000000012495,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,84.33333333333333,96.44444444444446,12.0
mp-866663,K3TaF8,3.8497,0.0006413245833343,-3.4093631353402767,4.116829360431678,6mm,P6_3mc,Hexagonal,0.37978785999555,1.464523703006089,6.93753505,2.144829676666667,7,✓ Noncentro (6mm) — χ⁽²⁾ allowed | ✓ Gap 3.85 eV — transparent at 775nm | ✗ n=1.46 — outside useful range | △ Piezo=0.38 C/m² — moderate,9.0,73.0,64.0,16.833333333333332,10.444444444444445,9.0,3.0,93.0,90.0,66.75,35.0,93.0,18.9984032,180.94788,161.9494768,37.51916713333333,24.694351911111113,18.9984032,53.5,3290.0,3236.5,393.96583333333336,482.67236111111123,53.5,1.0,17.0,16.0,12.0,6.666666666666667,17.0,2.0,6.0,4.0,2.8333333333333335,1.1111111111111112,2.0,57.0,203.0,146.0,102.91666666666667,61.22222222222223,57.0,0.82,3.98,3.16,2.983333333333333,1.328888888888889,3.98,1.0,2.0,1.0,1.75,0.375,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,3.0,3.0,0.25,0.4583333333333333,0.0,0.0,14.0,14.0,1.1666666666666667,2.1388888888888893,0.0,1.0,19.0,18.0,6.5,2.75,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,7.0,7.0,0.5833333333333334,1.0694444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.5,0.9166666666666666,1.0,9.7075,73.1066666667,63.3991666667,26.258333333341664,23.424166666679167,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,86.33333333333333,95.11111111111113,15.0
mp-557311,Sr2GeO4,3.566,0.0,-2.911548753571428,4.971519917099595,mm2,Pna2_1,Orthorhombic,0.0,,,,7,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.57 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,38.0,30.0,20.0,13.714285714285714,8.0,8.0,87.0,79.0,63.285714285714285,31.591836734693878,87.0,15.9994,87.62,71.62060000000001,44.55394285714285,32.63376326530612,15.9994,54.8,1211.4,1156.6000000000001,504.37142857142857,513.7959183673469,54.8,2.0,16.0,14.0,11.714285714285714,5.551020408163266,16.0,2.0,5.0,3.0,3.142857142857143,1.3061224489795917,2.0,66.0,195.0,129.0,110.57142857142857,50.93877551020408,66.0,0.95,3.44,2.49,2.524285714285714,1.0465306122448979,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,6.0,2.2857142857142856,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7142857142857142,0.9795918367346939,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7142857142857142,0.9795918367346939,2.0,9.105,54.23,45.125,23.983571428571427,17.283673469387754,9.105,0.0,0.383,0.383,0.054714285714285715,0.09379591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.28571428571429,104.3265306122449,12.0
mp-1208846,Sr2CoSi2O7,3.365,0.0,-3.092014428541667,3.889749130743197,-42m,P-42_1m,Tetragonal,0.0,,,,7,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.37 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,38.0,30.0,15.583333333333334,9.375,8.0,8.0,87.0,79.0,69.91666666666667,22.624999999999996,87.0,15.9994,87.62,71.62060000000001,33.52833291666667,22.264699375000003,15.9994,54.8,1768.0,1713.2,635.4666666666667,677.4444444444445,54.8,2.0,16.0,14.0,12.75,4.208333333333333,16.0,2.0,5.0,3.0,2.8333333333333335,0.9722222222222223,2.0,66.0,195.0,129.0,100.0,39.666666666666664,66.0,0.95,3.44,2.49,2.638333333333333,0.9352777777777778,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.5555555555555554,4.0,0.0,7.0,7.0,0.5833333333333334,1.0694444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.25,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.8333333333333333,0.9166666666666669,2.0,0.0,3.0,3.0,0.25,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0833333333333335,0.7916666666666669,2.0,9.105,54.23,45.125,18.61,12.483333333333333,9.105,0.0,0.773,0.773,0.12883333333333333,0.21472222222222223,0.0,0.0,1.5484712,1.5484712,0.12903926666666668,0.2365719888888889,0.0,12.0,227.0,215.0,98.5,100.91666666666667,12.0
mp-28757,Nd(AlBr4)3,3.3848000000000003,0.0,-1.7408773494270828,3.2755737779386025,32,P3_121,Trigonal,0.0,,,,7,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.38 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,13.0,60.0,47.0,32.4375,7.2890625,35.0,19.0,95.0,76.0,86.125,13.3125,95.0,26.9815386,144.242,117.2604614,74.0021634875,17.632734332812497,79.904,265.8,1294.0,1028.2,455.250625,284.17593750000003,265.8,3.0,17.0,14.0,15.375,2.4375,17.0,3.0,6.0,3.0,3.9375,0.3515625,4.0,120.0,201.0,81.0,125.25,9.46875,120.0,1.14,2.96,1.82,2.5931249999999997,0.5503125000000002,2.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.9375,1.59375,5.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,4.0,4.0,0.25,0.46875,0.0,3.0,17.0,14.0,13.6875,4.96875,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6875,1.2421875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.625,1.171875,0.0,1.0,10.0,9.0,2.3125,1.96875,1.0,16.48,34.81,18.330000000000002,27.375625,4.085859375000001,29.48,0.0,1.457,1.457,1.09275,0.546375,1.457,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,102.3125,57.46875,64.0
mp-559057,NbTl(BO3)2,3.4093,0.0,-2.685720872166668,5.003256644694943,mm2,Pna2_1,Orthorhombic,0.0,,,,7,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.41 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,5.0,81.0,76.0,18.0,17.2,8.0,47.0,87.0,40.0,78.9,9.719999999999999,87.0,10.811,204.3833,193.57229999999998,41.490808,42.8616128,15.9994,54.8,2750.0,2695.2,835.18,988.092,54.8,5.0,16.0,11.0,14.0,2.4,16.0,2.0,6.0,4.0,2.7,1.12,2.0,66.0,164.0,98.0,87.3,26.879999999999995,66.0,1.6,3.44,1.8399999999999999,2.794,0.7751999999999999,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.7,1.56,4.0,0.0,10.0,10.0,1.4,2.2399999999999998,0.0,0.0,14.0,14.0,1.4,2.52,0.0,3.0,27.0,24.0,7.4,3.9200000000000004,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,5.0,5.0,2.7,1.3800000000000001,2.0,0.0,6.0,6.0,0.6,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,7.1725,26.91,19.7375,11.4065,4.455399999999999,9.105,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,82.7,84.84,12.0
mp-27313,NbSeF9,5.4426000000000005,0.0,-2.7897997143039763,3.386477817628981,3,R3,Trigonal,0.0,,,,7,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 5.44 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,9.0,41.0,32.0,14.181818181818182,8.479338842975208,9.0,47.0,93.0,46.0,88.45454545454545,7.537190082644629,93.0,18.9984032,92.90638,73.9079768,31.168364436363632,19.914482023140494,18.9984032,53.5,2750.0,2696.5,338.6818181818182,466.66115702479345,53.5,5.0,17.0,12.0,15.818181818181818,1.9669421487603302,17.0,2.0,5.0,3.0,2.4545454545454546,0.7438016528925622,2.0,57.0,164.0,107.0,72.45454545454545,25.289256198347104,57.0,1.6,3.98,2.38,3.6336363636363633,0.5667768595041324,3.98,1.0,2.0,1.0,1.9090909090909092,0.16528925619834703,2.0,0.0,5.0,5.0,4.454545454545454,0.8925619834710745,5.0,0.0,10.0,10.0,1.2727272727272727,2.0826446280991733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,7.636363636363637,1.5206611570247937,7.0,0.0,1.0,1.0,0.09090909090909091,0.1652892561983471,0.0,0.0,2.0,2.0,1.0,0.18181818181818182,1.0,0.0,6.0,6.0,0.5454545454545454,0.9917355371900826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.6363636363636365,1.0413223140495869,1.0,9.7075,25.92,16.212500000000002,11.951590909090909,3.6721487603305785,9.7075,0.0,1.97,1.97,1.6844545454545454,0.46725619834710747,1.97,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,34.36363636363637,35.388429752066116,15.0
mp-1213357,K3Sm2(NO3)9,3.5988,0.0,-1.4659452188841469,2.545381747056398,432,P4_132,Cubic,0.0,,,,7,✓ Noncentro (432) — χ⁽²⁾ allowed | ✓ Gap 3.60 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,7.0,62.0,55.0,11.21951219512195,6.092801903628792,8.0,3.0,87.0,84.0,76.63414634146342,16.008328375966684,87.0,14.0067,150.36,136.35330000000002,23.80631707317073,14.584551933372994,15.9994,54.8,1345.0,1290.2,140.1619512195122,146.28196311719213,54.8,1.0,16.0,15.0,14.048780487804878,2.9875074360499707,16.0,2.0,6.0,4.0,2.341463414634146,0.5996430696014275,2.0,66.0,203.0,137.0,83.5609756097561,28.643664485425344,66.0,0.82,3.44,2.62,3.049756097560975,0.513979773944081,3.44,1.0,2.0,1.0,1.9268292682926829,0.13563355145746586,2.0,0.0,4.0,4.0,3.292682926829268,0.9315883402736467,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.2926829268292683,0.5568114217727543,0.0,1.0,8.0,7.0,5.512195121951219,0.8851873884592505,6.0,0.0,1.0,1.0,0.07317073170731707,0.1356335514574658,0.0,0.0,3.0,3.0,1.975609756097561,0.4818560380725759,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.3902439024390244,0.7424152290303391,0.0,1.0,8.0,7.0,2.4390243902439024,0.7888161808447351,2.0,9.105,73.1066666667,64.00166666669999,16.20814024390488,9.98728286734515,9.105,0.0,6.437,6.437,1.413,2.205658536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,75.34146341463415,83.42534205829864,12.0
mp-561272,Nd3BWO9,3.8249,0.0,-3.328955441547618,6.830927553893519,6,P6_3,Hexagonal,0.0,,,,7,✓ Noncentro (6) — χ⁽²⁾ allowed | ✓ Gap 3.82 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,5.0,74.0,69.0,23.642857142857142,22.775510204081634,8.0,19.0,87.0,68.0,68.78571428571429,23.877551020408163,87.0,10.811,183.84,173.029,55.09797142857143,56.596302040816326,15.9994,54.8,3695.0,3640.2,744.157142857143,886.3163265306123,54.8,3.0,16.0,13.0,12.285714285714286,4.877551020408163,16.0,2.0,6.0,4.0,3.142857142857143,1.6326530612244896,2.0,66.0,201.0,135.0,103.07142857142857,50.387755102040806,66.0,1.14,3.44,2.3,2.77,0.8614285714285714,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.642857142857143,1.7448979591836735,4.0,0.0,4.0,4.0,0.2857142857142857,0.5306122448979592,0.0,0.0,14.0,14.0,1.8571428571428572,2.653061224489796,0.0,3.0,20.0,17.0,6.785714285714286,1.8877551020408163,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6428571428571428,0.9387755102040817,2.0,0.0,6.0,6.0,0.42857142857142855,0.7959183673469388,0.0,0.0,10.0,10.0,2.142857142857143,3.3673469387755097,0.0,2.0,10.0,8.0,4.214285714285714,2.8469387755102042,2.0,7.1725,34.81,27.637500000000003,14.971250000000001,8.656428571428572,9.105,0.0,1.524,1.524,0.10885714285714286,0.20216326530612244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,77.5,84.21428571428571,12.0
mp-1213982,Cd(GaCl4)2,3.739801920389814,0.0,-1.5588305131818188,2.8626836749495155,m,Pc,Monoclinic,0.0,,,,7,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.74 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,17.0,48.0,31.0,22.363636363636363,7.801652892561983,17.0,70.0,94.0,24.0,88.18181818181819,8.46280991735537,94.0,35.453,112.411,76.958,48.68009090909091,19.239404958677685,35.453,171.6,594.22,422.62,233.89454545454547,90.61024793388432,171.6,12.0,17.0,5.0,15.818181818181818,1.7190082644628097,17.0,3.0,5.0,2.0,3.3636363636363638,0.5289256198347108,3.0,102.0,144.0,42.0,109.45454545454545,10.84297520661157,102.0,1.69,3.16,1.4700000000000002,2.780909090909091,0.5514049586776859,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.8181818181818183,1.7190082644628097,5.0,0.0,10.0,10.0,2.727272727272727,3.966942148760331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,6.0,8.545454545454545,2.2479338842975207,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6363636363636365,1.2231404958677687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6363636363636365,1.2231404958677687,1.0,18.8575,24.4975,5.639999999999997,23.017272727272726,2.153057851239669,24.4975,0.0,2.493,2.493,1.813090909090909,0.9889586776859502,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,75.81818181818181,21.487603305785118,64.0
mp-1190754,Cd(BH4)2,3.9667,0.0,-0.1222110480303028,2.2229128029035965,4mm,P4_2nm,Tetragonal,0.0,,,,7,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.97 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,1.0,48.0,47.0,6.0,7.636363636363637,1.0,70.0,92.0,22.0,86.36363636363636,8.198347107438018,92.0,1.00794,112.411,111.40306,12.917865454545456,18.08966082644628,1.00794,14.01,2348.0,2333.99,491.1181818181818,693.9755371900827,14.01,1.0,13.0,12.0,4.181818181818182,4.628099173553719,1.0,1.0,5.0,4.0,1.5454545454545454,0.793388429752066,1.0,31.0,144.0,113.0,50.90909090909091,28.95867768595041,31.0,1.69,2.2,0.5100000000000002,2.1245454545454545,0.10975206611570262,2.2,1.0,2.0,1.0,1.2727272727272727,0.396694214876033,1.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,10.0,10.0,0.9090909090909091,1.6528925619834711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.3636363636363638,1.9834710743801656,1.0,0.0,1.0,1.0,0.7272727272727273,0.396694214876033,1.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6363636363636365,1.2231404958677687,1.0,6.615,19.495,12.88,7.887272727272728,2.1104958677685954,6.615,0.0,7.853,7.853,5.988363636363636,2.7121983471074382,7.853,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,188.9090909090909,8.330578512396697,194.0
mp-2713932,CaZr(SO4)3,3.8219,0.0,-2.481973262500001,2.4810900449990383,3m,R3c,Trigonal,0.0,,,,7,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 3.82 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,40.0,32.0,12.0,5.647058823529412,8.0,7.0,88.0,81.0,79.94117647058823,12.809688581314882,87.0,15.9994,91.224,75.22460000000001,24.675870588235295,12.249134948096886,15.9994,54.8,2128.0,2073.2,297.98117647058825,343.3146020761246,54.8,2.0,16.0,14.0,14.470588235294118,2.698961937716263,16.0,2.0,5.0,3.0,2.4705882352941178,0.6643598615916956,2.0,66.0,176.0,110.0,85.76470588235294,27.903114186851212,66.0,1.0,3.44,2.44,3.0205882352941176,0.5921107266435987,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.5294117647058822,0.8304498269896194,4.0,0.0,2.0,2.0,0.11764705882352941,0.22145328719723184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.647058823529412,0.6228373702422142,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.7647058823529411,0.4152249134948097,2.0,0.0,8.0,8.0,0.47058823529411764,0.8858131487889274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.235294117647059,0.6782006920415226,2.0,9.105,37.77,28.665000000000003,14.563860294117646,7.706626297577854,9.105,0.0,2.202,2.202,0.3885882352941176,0.6400276816608996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,45.470588235294116,47.25259515570934,12.0
mp-3079,CaTa4O11,3.5438,0.0,-3.426525166208333,7.546855904325351,622,P6_322,Hexagonal,0.0,,,,7,✓ Noncentro (622) — χ⁽²⁾ allowed | ✓ Gap 3.54 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,73.0,65.0,25.0,24.0,8.0,7.0,87.0,80.0,72.25,20.28125,87.0,15.9994,180.94788,164.94848,58.7414325,61.10322375,15.9994,54.8,3290.0,3235.2,929.8625,1203.2109375,54.8,2.0,16.0,14.0,12.375,4.984375,16.0,2.0,6.0,4.0,3.125,1.546875,2.0,66.0,176.0,110.0,98.875,45.203125,66.0,1.0,3.44,2.44,2.8024999999999998,0.8765625000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.75,1.71875,4.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,14.0,14.0,3.5,5.25,0.0,2.0,19.0,17.0,9.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.375,0.859375,2.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.125,1.9375,2.0,9.105,37.77,28.665000000000003,13.1503125,5.5623046875,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,79.5625,92.8984375,12.0
